,race_category,marital_status,arrest_year,admit_year,primary_offense,violent_offense_type,has_work_assignment,work_assignment,work_assignment_required,WA_break_up_boredom,WA_friendship,WA_early_release,WA_learn_job_skills,WA_make_spending_money
21545,white,never_married,2014,2016,drug,nonviolent,no,no_WA,,,,,,
21546,asian,divorced,2014,2015,public_order,nonviolent,yes,janitorial,yes,,,,,
21548,white,never_married,,,public_order,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21549,white,never_married,1995,1995,violent,other_violent_offense,yes,general_services,yes,,,,,
21550,white,married,2014,2015,public_order,nonviolent,no,no_WA,,,,,,
21552,black,divorced,2012,2015,property,nonviolent,yes,general_services,yes,,,,,
21553,white,widowed,2015,2016,property,nonviolent,yes,general_services,yes,,,,,
21554,hispanic/latino,never_married,2014,2015,violent,other_violent_offense,yes,food,yes,,,,,
21555,black,married,2005,2006,property,nonviolent,no,no_WA,,,,,,
21556,black,never_married,2009,2010,drug,nonviolent,yes,general_services,yes,,,,,
21557,hispanic/latino,never_married,2014,2015,property,nonviolent,no,no_WA,,,,,,
21558,white,divorced,2016,2016,public_order,nonviolent,yes,maintenance/repair/construction,yes,,,,,
21559,hispanic/latino,divorced,2015,2016,violent,other_violent_offense,no,no_WA,,,,,,
21560,white,married,2012,2013,drug,nonviolent,no,no_WA,,,,,,
21561,,separated,2010,2010,property,nonviolent,yes,food,yes,,,,,
21562,black,divorced,,2016,violent,,,,,,,,,
21563,other,never_married,2015,2015,,,yes,janitorial,yes,,,,,
21564,black,divorced,2015,2016,drug,nonviolent,yes,food,yes,,,,,
21565,black,never_married,2012,2012,drug,nonviolent,yes,janitorial,yes,,,,,
21566,white,divorced,2006,2009,violent,other_violent_offense,yes,food,yes,,,,,
21567,american_indian/alaska_native,married,2008,2014,violent,murder/manslaughter,yes,janitorial,yes,,,,,
21568,white,divorced,2012,2016,,,no,no_WA,,,,,,
21569,hispanic/latino,never_married,2016,2016,public_order,nonviolent,no,no_WA,,,,,,
21570,hispanic/latino,never_married,2014,2015,public_order,nonviolent,yes,food,yes,,,,,
21572,white,divorced,2014,2015,violent,,yes,janitorial,yes,,,,,
21573,black,never_married,1990,1992,violent,other_violent_offense,yes,food,yes,,,,,
21574,white,separated,2015,2015,property,nonviolent,yes,laundry,yes,,,,,
21575,white,separated,2015,2016,violent,rape,no,no_WA,,,,,,
21576,american_indian/alaska_native,never_married,2012,2014,public_order,nonviolent,yes,janitorial,yes,,,,,
21577,white,separated,2009,2010,violent,other_violent_offense,yes,grounds/road_maintenance,yes,,,,,
21578,black,married,2015,2016,property,nonviolent,yes,janitorial,yes,,,,,
21580,black,never_married,2015,2016,violent,other_violent_offense,no,no_WA,,,,,,
21582,american_indian/alaska_native,never_married,2007,2009,violent,rape,yes,janitorial,yes,,,,,
21583,american_indian/alaska_native,never_married,2012,2013,violent,other_violent_offense,yes,food,yes,,,,,
21584,black,never_married,2014,2014,property,nonviolent,yes,janitorial,yes,,,,,
21585,other,never_married,2014,2014,,,no,no_WA,,,,,,
21586,black,never_married,2016,2016,drug,nonviolent,no,no_WA,,,,,,
21587,other,never_married,2015,2016,drug,nonviolent,no,no_WA,,,,,,
21588,white,divorced,2013,,violent,murder/manslaughter,no,no_WA,,,,,,
21589,other,,,,,,no,no_WA,,,,,,
21590,other,never_married,2013,2013,property,nonviolent,no,no_WA,,,,,,
21591,american_indian/alaska_native,divorced,2013,2015,drug,nonviolent,yes,food,yes,,,,,
21592,black,married,2013,2016,property,nonviolent,no,no_WA,,,,,,
21595,other,never_married,2010,2010,public_order,nonviolent,yes,general_services,yes,,,,,
21597,white,never_married,2014,2015,other,nonviolent,yes,general_services,yes,,,,,
21598,white,widowed,1995,1996,public_order,nonviolent,no,no_WA,,,,,,
21599,native_hawaiian/pacific_islander,never_married,2015,2015,public_order,nonviolent,no,no_WA,,,,,,
21600,american_indian/alaska_native,never_married,2002,2002,public_order,nonviolent,no,no_WA,,,,,,
21601,black,married,1998,2000,violent,other_violent_offense,yes,janitorial,yes,,,,,
21602,white,widowed,2015,2016,drug,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21603,white,never_married,2014,2014,drug,nonviolent,yes,food,yes,,,,,
21605,other,never_married,2008,2008,,,yes,janitorial,yes,,,,,
21607,white,never_married,2014,2014,property,nonviolent,yes,janitorial,yes,,,,,
21608,other,never_married,2009,2012,other,nonviolent,no,no_WA,,,,,,
21609,white,married,2013,2013,violent,rape,yes,janitorial,yes,,,,,
21610,white,never_married,2012,2012,drug,nonviolent,yes,janitorial,yes,,,,,
21611,other,never_married,2013,2014,violent,murder/manslaughter,yes,janitorial,yes,,,,,
21612,white,widowed,2014,2016,drug,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21613,black,married,2014,2015,violent,other_violent_offense,yes,laundry,yes,,,,,
21614,white,never_married,2013,2014,drug,nonviolent,yes,janitorial,yes,,,,,
21615,black,never_married,2014,2016,,,no,no_WA,,,,,,
21616,white,never_married,2014,2014,public_order,nonviolent,yes,goods_production/industries,yes,,,,,
21617,black,never_married,1991,1991,violent,rape,yes,janitorial,yes,,,,,
21618,white,never_married,2014,2015,violent,other_violent_offense,no,no_WA,,,,,,
21619,hispanic/latino,divorced,2014,2015,drug,nonviolent,no,no_WA,,,,,,
21620,american_indian/alaska_native,never_married,2015,2016,violent,other_violent_offense,no,no_WA,,,,,,
21622,black,never_married,2015,2015,violent,other_violent_offense,no,no_WA,,,,,,
21623,white,divorced,2013,2013,violent,,yes,food,yes,,,,,
21624,black,never_married,2010,2011,violent,other_violent_offense,no,no_WA,,,,,,
21626,black,separated,2012,2014,violent,other_violent_offense,yes,janitorial,yes,,,,,
21628,other,divorced,2012,2016,violent,,no,no_WA,,,,,,
21630,black,never_married,2015,2015,drug,nonviolent,no,no_WA,,,,,,
21632,other,never_married,2009,2010,violent,other_violent_offense,yes,janitorial,yes,,,,,
21633,black,never_married,2011,2012,other,nonviolent,yes,food,yes,,,,,
21635,american_indian/alaska_native,divorced,2006,2015,drug,nonviolent,yes,other,yes,,,,,
21636,white,married,1998,1999,violent,murder/manslaughter,no,no_WA,,,,,,
21638,american_indian/alaska_native,never_married,1985,1985,violent,rape,yes,goods_production/industries,yes,,,,,
21639,american_indian/alaska_native,never_married,2013,2014,public_order,nonviolent,yes,laundry,yes,,,,,
21640,black,never_married,2014,2015,violent,other_violent_offense,yes,medical,yes,,,,,
21642,black,never_married,2012,2014,public_order,nonviolent,no,no_WA,,,,,,
21643,black,married,2014,2015,drug,nonviolent,yes,janitorial,yes,,,,,
21645,white,never_married,2016,2016,property,nonviolent,yes,food,yes,,,,,
21646,white,never_married,2011,2013,property,nonviolent,yes,food,yes,,,,,
21648,black,married,2004,2006,violent,murder/manslaughter,no,no_WA,,,,,,
21649,white,never_married,2009,2015,public_order,nonviolent,no,no_WA,,,,,,
21653,black,never_married,2014,2015,violent,other_violent_offense,yes,food,yes,,,,,
21655,black,never_married,2015,2015,property,nonviolent,yes,food,yes,,,,,
21656,white,divorced,2016,2016,,,no,no_WA,,,,,,
21657,white,never_married,2013,2015,,other_violent_offense,yes,general_services,yes,,,,,
21658,white,never_married,2010,2010,drug,nonviolent,yes,other,yes,,,,,
21659,other,never_married,2015,2015,public_order,nonviolent,no,no_WA,,,,,,
21660,other,separated,2015,2015,violent,other_violent_offense,no,no_WA,,,,,,
21661,american_indian/alaska_native,never_married,2007,2007,property,nonviolent,yes,food,yes,,,,,
21662,other,never_married,2013,2015,drug,nonviolent,yes,food,yes,,,,,
21663,american_indian/alaska_native,divorced,2007,2007,violent,rape,no,no_WA,,,,,,
21666,black,married,2012,2014,drug,nonviolent,yes,other,yes,,,,,
21668,black,separated,1968,1970,violent,rape,yes,laundry,yes,,,,,
21669,white,divorced,2013,2016,public_order,nonviolent,yes,medical,yes,,,,,
21670,american_indian/alaska_native,divorced,2010,2011,violent,other_violent_offense,no,no_WA,,,,,,
21671,white,never_married,2008,2009,violent,murder/manslaughter,yes,maintenance/repair/construction,yes,,,,,
21672,black,never_married,2004,2005,drug,nonviolent,no,no_WA,,,,,,
21673,black,never_married,2009,2010,public_order,nonviolent,yes,goods_production/industries,yes,,,,,
21674,white,married,2003,2004,violent,murder/manslaughter,yes,food,yes,,,,,
21675,black,never_married,1993,1995,violent,rape,yes,janitorial,yes,,,,,
21676,black,never_married,,,violent,other_violent_offense,no,no_WA,,,,,,
21678,white,divorced,2012,2013,public_order,nonviolent,yes,laundry,yes,,,,,
21679,black,never_married,2005,2005,violent,murder/manslaughter,no,no_WA,,,,,,
21682,american_indian/alaska_native,divorced,2012,2014,violent,,yes,goods_production/industries,yes,,,,,
21684,black,never_married,2003,2003,violent,murder/manslaughter,no,no_WA,,,,,,
21685,white,never_married,2013,2014,public_order,nonviolent,yes,other,yes,,,,,
21686,black,divorced,2011,2012,violent,other_violent_offense,yes,goods_production/industries,yes,,,,,
21687,hispanic/latino,never_married,2009,2011,public_order,nonviolent,yes,janitorial,yes,,,,,
21688,hispanic/latino,never_married,1981,1982,violent,murder/manslaughter,no,no_WA,,,,,,
21689,white,divorced,2015,2015,drug,nonviolent,no,no_WA,,,,,,
21690,white,divorced,2014,2015,property,nonviolent,yes,janitorial,yes,,,,,
21691,black,never_married,2016,2016,drug,nonviolent,yes,janitorial,yes,,,,,
21692,white,married,2013,2014,violent,murder/manslaughter,no,no_WA,,,,,,
21693,hispanic/latino,separated,2013,2013,public_order,nonviolent,yes,janitorial,yes,,,,,
21695,black,divorced,2016,2016,violent,other_violent_offense,no,no_WA,,,,,,
21696,black,widowed,2007,2009,violent,murder/manslaughter,no,no_WA,,,,,,
21697,american_indian/alaska_native,never_married,2013,2014,violent,other_violent_offense,no,no_WA,,,,,,
21698,white,married,2013,2014,drug,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21699,black,never_married,1996,1998,violent,murder/manslaughter,yes,grounds/road_maintenance,yes,,,,,
21700,black,never_married,2013,2016,violent,murder/manslaughter,yes,food,yes,,,,,
21703,white,never_married,2013,2014,violent,other_violent_offense,yes,janitorial,yes,,,,,
21704,other,never_married,2011,2012,violent,other_violent_offense,yes,janitorial,yes,,,,,
21705,hispanic/latino,never_married,2013,2014,drug,nonviolent,yes,janitorial,yes,,,,,
21707,other,never_married,2015,2015,violent,other_violent_offense,no,no_WA,,,,,,
21708,white,never_married,2013,2013,violent,other_violent_offense,yes,other,yes,,,,,
21709,white,never_married,2015,2016,property,nonviolent,yes,janitorial,yes,,,,,
21710,black,never_married,2011,2011,violent,other_violent_offense,no,no_WA,,,,,,
21713,white,married,2007,2008,drug,nonviolent,no,no_WA,,,,,,
21714,white,never_married,2013,2016,property,nonviolent,no,no_WA,,,,,,
21715,white,never_married,2015,2015,property,nonviolent,yes,food,yes,,,,,
21716,white,divorced,2014,2016,drug,nonviolent,no,no_WA,,,,,,
21718,white,never_married,2009,,public_order,nonviolent,no,no_WA,,,,,,
21720,native_hawaiian/pacific_islander,never_married,2013,2013,violent,other_violent_offense,yes,general_services,yes,,,,,
21721,white,separated,2016,2016,public_order,nonviolent,yes,other,yes,,,,,
21722,native_hawaiian/pacific_islander,never_married,2015,2016,violent,other_violent_offense,no,no_WA,,,,,,
21724,american_indian/alaska_native,never_married,1993,1994,violent,murder/manslaughter,no,no_WA,,,,,,
21725,white,divorced,2015,2016,public_order,nonviolent,yes,farming/forestry/ranching,yes,,,,,
21726,american_indian/alaska_native,divorced,2011,2011,drug,nonviolent,no,no_WA,,,,,,
21728,hispanic/latino,divorced,2011,2011,violent,other_violent_offense,yes,other,yes,,,,,
21729,white,never_married,2008,2012,violent,other_violent_offense,no,no_WA,,,,,,
21730,black,never_married,2006,2006,violent,murder/manslaughter,no,no_WA,,,,,,
21731,black,married,2009,2010,violent,other_violent_offense,no,no_WA,,,,,,
21733,white,divorced,2014,2014,property,nonviolent,yes,general_services,yes,,,,,
21734,black,married,2009,2009,drug,nonviolent,yes,janitorial,yes,,,,,
21735,other,never_married,1999,2002,drug,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21736,white,divorced,2015,2016,public_order,nonviolent,no,no_WA,,,,,,
21737,black,never_married,2012,2015,violent,other_violent_offense,no,no_WA,,,,,,
21738,white,married,2016,2016,violent,other_violent_offense,yes,janitorial,yes,,,,,
21739,black,never_married,2013,2014,violent,other_violent_offense,yes,grounds/road_maintenance,yes,,,,,
21740,american_indian/alaska_native,never_married,2015,2015,violent,,yes,janitorial,yes,,,,,
21741,black,married,,2010,violent,other_violent_offense,no,no_WA,,,,,,
21744,white,married,2015,2015,property,nonviolent,yes,janitorial,yes,,,,,
21745,american_indian/alaska_native,married,2003,2003,violent,other_violent_offense,yes,food,yes,,,,,
21746,black,never_married,2013,2013,violent,rape,no,no_WA,,,,,,
21747,black,never_married,2004,2004,violent,murder/manslaughter,yes,grounds/road_maintenance,yes,,,,,
21748,black,never_married,2013,2014,public_order,nonviolent,no,no_WA,,,,,,
21749,white,divorced,2011,2012,violent,other_violent_offense,no,no_WA,,,,,,
21752,black,never_married,2000,2003,violent,murder/manslaughter,no,no_WA,,,,,,
21754,white,separated,2014,2015,drug,nonviolent,no,no_WA,,,,,,
21756,american_indian/alaska_native,never_married,2013,2014,,,yes,grounds/road_maintenance,yes,,,,,
21758,white,married,2015,2016,property,nonviolent,yes,goods_production/industries,yes,,,,,
21760,white,divorced,2013,2015,drug,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21761,american_indian/alaska_native,separated,2014,2015,drug,nonviolent,yes,general_services,yes,,,,,
21762,white,divorced,2014,2015,property,nonviolent,yes,general_services,yes,,,,,
21763,american_indian/alaska_native,never_married,2014,2015,violent,other_violent_offense,no,no_WA,,,,,,
21764,other,never_married,2012,2013,other,nonviolent,no,no_WA,,,,,,
21765,black,separated,2012,2013,public_order,nonviolent,no,no_WA,,,,,,
21766,,never_married,2000,2001,drug,nonviolent,yes,food,yes,,,,,
21767,american_indian/alaska_native,never_married,2009,2010,violent,rape,no,no_WA,,,,,,
21768,black,never_married,2013,2014,drug,nonviolent,yes,janitorial,yes,,,,,
21769,black,never_married,2005,2006,drug,nonviolent,yes,food,yes,,,,,
21770,white,never_married,2016,2016,property,nonviolent,yes,janitorial,yes,,,,,
21772,other,never_married,2009,2009,violent,other_violent_offense,,,,,,,,
21774,asian,never_married,2014,2015,public_order,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21776,hispanic/latino,divorced,2014,2015,public_order,nonviolent,yes,janitorial,yes,,,,,
21777,other,never_married,2006,2007,violent,other_violent_offense,yes,janitorial,yes,,,,,
21778,white,married,2015,2016,violent,rape,no,no_WA,,,,,,
21779,other,never_married,2009,2013,drug,nonviolent,no,no_WA,,,,,,
21781,american_indian/alaska_native,never_married,2015,2015,public_order,nonviolent,yes,maintenance/repair/construction,yes,,,,,
21783,white,divorced,2015,2015,public_order,nonviolent,yes,farming/forestry/ranching,yes,,,,,
21784,black,never_married,2007,2009,violent,murder/manslaughter,yes,food,yes,,,,,
21785,white,divorced,1993,1996,violent,,no,no_WA,,,,,,
21787,white,never_married,2014,2015,drug,nonviolent,yes,food,yes,,,,,
21789,hispanic/latino,never_married,2014,2016,drug,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21790,other,separated,2007,2010,drug,nonviolent,yes,janitorial,yes,,,,,
21791,white,never_married,2011,2013,drug,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21793,american_indian/alaska_native,never_married,2015,2016,property,nonviolent,yes,general_services,yes,,,,,
21794,white,never_married,2015,2016,drug,nonviolent,yes,food,yes,,,,,
21795,black,separated,2003,2004,violent,murder/manslaughter,no,no_WA,,,,,,
21796,hispanic/latino,separated,2015,2015,public_order,nonviolent,yes,janitorial,yes,,,,,
21797,hispanic/latino,separated,2014,2015,public_order,nonviolent,yes,food,yes,,,,,
21798,other,never_married,2003,2004,property,nonviolent,yes,grounds/road_maintenance,yes,,,,,
21799,white,divorced,2015,2016,property,nonviolent,no,no_WA,,,,,,
21800,white,divorced,2014,2015,drug,nonviolent,yes,janitorial,yes,,,,,
21802,black,never_married,2015,2015,violent,other_violent_offense,no,no_WA,,,,,,
21803,white,married,2015,2015,,,yes,other,yes,,,,,
21804,white,divorced,2015,2016,property,nonviolent,no,no_WA,,,,,,
21805,other,never_married,2015,2016,drug,nonviolent,no,no_WA,,,,,,
21806,white,never_married,2016,2016,public_order,nonviolent,no,no_WA,,,,,,
21807,white,married,2016,2016,,,yes,janitorial,yes,,,,,
21808,black,never_married,2016,2016,drug,nonviolent,no,no_WA,,,,,,
21809,black,married,2016,2016,violent,,no,no_WA,,,,,,
21810,hispanic/latino,divorced,2015,2016,public_order,nonviolent,no,no_WA,,,,,,
21811,other,divorced,2011,2012,drug,nonviolent,yes,janitorial,yes,,,,,
21813,white,separated,1990,1992,drug,nonviolent,yes,goods_production/industries,yes,,,,,
21814,white,never_married,,2015,drug,nonviolent,yes,laundry,yes,,,,,
21815,american_indian/alaska_native,never_married,2015,2016,property,nonviolent,no,no_WA,,,,,,
21817,black,married,2015,2015,public_order,nonviolent,yes,maintenance/repair/construction,yes,,,,,
21819,american_indian/alaska_native,divorced,2014,2015,drug,nonviolent,no,no_WA,,,,,,
21820,black,never_married,2013,2013,violent,other_violent_offense,no,no_WA,,,,,,
21822,white,never_married,,2016,property,nonviolent,no,no_WA,,,,,,
21823,white,divorced,2013,2014,property,nonviolent,yes,goods_production/industries,yes,,,,,
